DP05_0001E,DP05_0001PE,DP05_0002E,DP05_0002PE,DP05_0003E,DP05_0003PE,DP05_0004E,DP05_0004PE,DP05_0005E,DP05_0005PE,DP05_0006E,DP05_0006PE,DP05_0007E,DP05_0007PE,DP05_0008E,DP05_0008PE,DP05_0009E,DP05_0009PE,DP05_0010E,DP05_0010PE,DP05_0011E,DP05_0011PE,DP05_0012E,DP05_0012PE,DP05_0013E,DP05_0013PE,DP05_0014E,DP05_0014PE,DP05_0015E,DP05_0015PE,DP05_0016E,DP05_0016PE,DP05_0017E,DP05_0017PE,DP05_0018E,DP05_0018PE,DP05_0019E,DP05_0019PE,DP05_0020E,DP05_0020PE,DP05_0021E,DP05_0021PE,DP05_0022E,DP05_0022PE,DP05_0023E,DP05_0023PE,DP05_0024E,DP05_0024PE,DP05_0025E,DP05_0025PE,DP05_0026E,DP05_0026PE,DP05_0027E,DP05_0027PE,DP05_0028E,DP05_0028PE,DP05_0029E,DP05_0029PE,DP05_0030E,DP05_0030PE,DP05_0031E,DP05_0031PE,DP05_0032E,DP05_0032PE,DP05_0033E,DP05_0033PE,DP05_0034E,DP05_0034PE,DP05_0035E,DP05_0035PE,DP05_0036E,DP05_0036PE,DP05_0037E,DP05_0037PE,DP05_0038E,DP05_0038PE,DP05_0039E,DP05_0039PE,DP05_0040E,DP05_0040PE,DP05_0041E,DP05_0041PE,DP05_0042E,DP05_0042PE,DP05_0043E,DP05_0043PE,DP05_0044E,DP05_0044PE,DP05_0045E,DP05_0045PE,DP05_0046E,DP05_0046PE,DP05_0047E,DP05_0047PE,DP05_0048E,DP05_0048PE,DP05_0049E,DP05_0049PE,DP05_0050E,DP05_0050PE,DP05_0051E,DP05_0051PE,DP05_0052E,DP05_0052PE,DP05_0053E,DP05_0053PE,DP05_0054E,DP05_0054PE,DP05_0055E,DP05_0055PE,DP05_0056E,DP05_0056PE,DP05_0057E,DP05_0057PE,DP05_0058E,DP05_0058PE,DP05_0059E,DP05_0059PE,DP05_0060E,DP05_0060PE,DP05_0061E,DP05_0061PE,DP05_0062E,DP05_0062PE,DP05_0063E,DP05_0063PE,DP05_0064E,DP05_0064PE,DP05_0065E,DP05_0065PE,DP05_0066E,DP05_0066PE,DP05_0067E,DP05_0067PE,DP05_0068E,DP05_0068PE,DP05_0069E,DP05_0069PE,DP05_0070E,DP05_0070PE,DP05_0071E,DP05_0071PE,DP05_0072E,DP05_0072PE,DP05_0073E,DP05_0073PE,DP05_0074E,DP05_0074PE,DP05_0075E,DP05_0075PE,DP05_0076E,DP05_0076PE,DP05_0077E,DP05_0077PE,DP05_0078E,DP05_0078PE,DP05_0079E,DP05_0079PE,DP05_0080E,DP05_0080PE,DP05_0081E,DP05_0081PE,DP05_0082E,DP05_0082PE,DP05_0083E,DP05_0083PE,DP05_0084E,DP05_0084PE,DP05_0085E,DP05_0085PE,DP05_0086E,DP05_0086PE,DP05_0087E,DP05_0087PE,DP05_0088E,DP05_0088PE,DP05_0089E,DP05_0089PE,NAME
183,183,106,57.9,77,42.1,137.7,-888888888,0,0.0,0,0.0,0,0.0,103,56.3,16,8.7,5,2.7,3,1.6,9,4.9,17,9.3,3,1.6,18,9.8,9,4.9,0,0.0,18.9,-888888888,0,0.0,183,100.0,183,100.0,65,35.5,30,16.4,27,14.8,183,183,106,57.9,77,42.1,137.7,-888888888,27,27,27,100.0,0,0.0,-666666666.0,-888888888,183,183,183,100.0,0,0.0,183,100.0,112,61.2,59,32.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,6.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,6.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,183,183,112,61.2,59,32.2,0,0.0,12,6.6,0,0.0,0,0.0,183,183,35,19.1,12,6.6,0,0.0,0,0.0,23,12.6,148,80.9,88,48.1,48,26.2,0,0.0,12,6.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-888888888,183,183,106,57.9,77,42.1,ZCTA5 30912
35601,35601,16934,47.6,18667,52.4,90.7,-888888888,1985,5.6,2585,7.3,2509,7.0,2666,7.5,2136,6.0,4091,11.5,5010,14.1,5132,14.4,2537,7.1,2165,6.1,2808,7.9,1364,3.8,613,1.7,38.7,-888888888,8921,25.1,27821,78.1,26680,74.9,25220,70.8,6046,17.0,4785,13.4,26680,26680,12796,48.0,13884,52.0,92.2,-888888888,4785,4785,2021,42.2,2764,57.8,73.1,-888888888,35601,35601,34808,97.8,793,2.2,34808,97.8,16521,46.4,12780,35.9,218,0.6,0,0.0,0,0.0,0,0.0,0,0.0,2966,8.3,1198,3.4,275,0.8,55,0.2,0,0.0,181,0.5,529,1.5,728,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2323,6.5,793,2.2,289,0.8,126,0.4,132,0.4,10,0.0,35601,35601,17199,48.3,13254,37.2,418,1.2,3241,9.1,18,0.1,2407,6.8,35601,35601,4493,12.6,1879,5.3,859,2.4,98,0.3,1657,4.7,31108,87.4,14318,40.2,12594,35.4,218,0.6,2966,8.3,0,0.0,286,0.8,726,2.0,43,0.1,683,1.9,11684,-888888888,24411,24411,11761,48.2,12650,51.8,ZCTA5 30078
13835,13835,6570,47.5,7265,52.5,90.4,-888888888,975,7.0,855,6.2,1144,8.3,940,6.8,576,4.2,2137,15.4,1831,13.2,1861,13.5,720,5.2,953,6.9,1176,8.5,483,3.5,184,1.3,37.1,-888888888,3571,25.8,10754,77.7,10264,74.2,9837,71.1,2298,16.6,1843,13.3,10264,10264,4902,47.8,5362,52.2,91.4,-888888888,1843,1843,702,38.1,1141,61.9,61.5,-888888888,13835,13835,13554,98.0,281,2.0,13554,98.0,12388,89.5,1035,7.5,10,0.1,0,0.0,0,0.0,0,0.0,0,0.0,76,0.5,32,0.2,38,0.3,0,0.0,0,0.0,6,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,45,0.3,281,2.0,206,1.5,41,0.3,0,0.0,0,0.0,13835,13835,12669,91.6,1241,9.0,51,0.4,76,0.5,0,0.0,79,0.6,13835,13835,481,3.5,260,1.9,12,0.1,113,0.8,96,0.7,13354,96.5,11979,86.6,1035,7.5,10,0.1,76,0.5,0,0.0,0,0.0,254,1.8,34,0.2,220,1.6,5534,-888888888,10203,10203,4861,47.6,5342,52.4,ZCTA5 30110
43402,43402,20440,47.1,22962,52.9,89.0,-888888888,2480,5.7,2686,6.2,3936,9.1,3593,8.3,2864,6.6,5206,12.0,6225,14.3,6696,15.4,2811,6.5,2363,5.4,2824,6.5,1239,2.9,479,1.1,36.8,-888888888,11135,25.7,33636,77.5,32267,74.3,29939,69.0,5893,13.6,4542,10.5,32267,32267,14649,45.4,17618,54.6,83.1,-888888888,4542,4542,1852,40.8,2690,59.2,68.8,-888888888,43402,43402,42349,97.6,1053,2.4,42349,97.6,20593,47.4,20755,47.8,142,0.3,3,0.0,0,0.0,0,0.0,0,0.0,278,0.6,22,0.1,15,0.0,147,0.3,15,0.0,19,0.0,0,0.0,60,0.1,13,0.0,0,0.0,13,0.0,0,0.0,0,0.0,568,1.3,1053,2.4,469,1.1,225,0.5,102,0.2,86,0.2,43402,43402,21422,49.4,21434,49.4,453,1.0,524,1.2,39,0.1,611,1.4,43402,43402,3511,8.1,2525,5.8,411,0.9,53,0.1,522,1.2,39891,91.9,18231,42.0,20258,46.7,119,0.3,278,0.6,0,0.0,8,0.0,997,2.3,28,0.1,969,2.2,16034,-888888888,30888,30888,14053,45.5,16835,54.5,ZCTA5 30134
9784,9784,4599,47.0,5185,53.0,88.7,-888888888,836,8.5,856,8.7,455,4.7,822,8.4,390,4.0,1502,15.4,1180,12.1,1314,13.4,489,5.0,628,6.4,665,6.8,452,4.6,195,2.0,35.5,-888888888,2631,26.9,7466,76.3,7153,73.1,6735,68.8,1683,17.2,1312,13.4,7153,7153,3286,45.9,3867,54.1,85.0,-888888888,1312,1312,554,42.2,758,57.8,73.1,-888888888,9784,9784,9711,99.3,73,0.7,9711,99.3,8942,91.4,526,5.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27,0.3,0,0.0,0,0.0,0,0.0,0,0.0,27,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,216,2.2,73,0.7,35,0.4,38,0.4,0,0.0,0,0.0,9784,9784,9015,92.1,561,5.7,38,0.4,27,0.3,0,0.0,216,2.2,9784,9784,838,8.6,774,7.9,15,0.2,11,0.1,38,0.4,8946,91.4,8382,85.7,464,4.7,0,0.0,27,0.3,0,0.0,0,0.0,73,0.7,0,0.0,73,0.7,3597,-888888888,7026,7026,3219,45.8,3807,54.2,ZCTA5 30755
7869,7869,5403,68.7,2466,31.3,219.1,-888888888,632,8.0,516,6.6,362,4.6,1280,16.3,2561,32.5,1592,20.2,524,6.7,265,3.4,45,0.6,51,0.6,19,0.2,14,0.2,8,0.1,21.8,-888888888,1618,20.6,6302,80.1,6251,79.4,4362,55.4,92,1.2,41,0.5,6251,6251,4523,72.4,1728,27.6,261.7,-888888888,41,41,9,22.0,32,78.0,28.1,-888888888,7869,7869,7381,93.8,488,6.2,7381,93.8,4966,63.1,1837,23.3,26,0.3,0,0.0,0,0.0,0,0.0,0,0.0,245,3.1,6,0.1,21,0.3,91,1.2,3,0.0,22,0.3,8,0.1,94,1.2,49,0.6,27,0.3,14,0.2,0,0.0,8,0.1,258,3.3,488,6.2,130,1.7,31,0.4,191,2.4,8,0.1,7869,7869,5411,68.8,2069,26.3,112,1.4,496,6.3,132,1.7,309,3.9,7869,7869,1445,18.4,583,7.4,575,7.3,62,0.8,225,2.9,6424,81.6,3763,47.8,1820,23.1,26,0.3,208,2.6,41,0.5,147,1.9,419,5.3,0,0.0,419,5.3,1090,-888888888,6205,6205,4515,72.8,1690,27.2,ZCTA5 30905
1949,1949,992,50.9,957,49.1,103.7,-888888888,54,2.8,161,8.3,207,10.6,72,3.7,43,2.2,117,6.0,228,11.7,328,16.8,134,6.9,215,11.0,250,12.8,130,6.7,10,0.5,48.1,-888888888,488,25.0,1518,77.9,1461,75.0,1455,74.7,490,25.1,390,20.0,1461,1461,738,50.5,723,49.5,102.1,-888888888,390,390,214,54.9,176,45.1,121.6,-888888888,1949,1949,1949,100.0,0,0.0,1949,100.0,1863,95.6,80,4.1,6,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1949,1949,1863,95.6,80,4.1,6,0.3,0,0.0,0,0.0,0,0.0,1949,1949,221,11.3,163,8.4,58,3.0,0,0.0,0,0.0,1728,88.7,1642,84.2,80,4.1,6,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1096,-888888888,1366,1366,673,49.3,693,50.7,ZCTA5 30634
40290,40290,20431,50.7,19859,49.3,102.9,-888888888,2334,5.8,3318,8.2,2665,6.6,3624,9.0,3799,9.4,5606,13.9,6180,15.3,4642,11.5,2029,5.0,2194,5.4,2347,5.8,1145,2.8,407,1.0,32.7,-888888888,10051,24.9,31584,78.4,30239,75.1,27416,68.0,5118,12.7,3899,9.7,30239,30239,15654,51.8,14585,48.2,107.3,-888888888,3899,3899,1632,41.9,2267,58.1,72.0,-888888888,40290,40290,39342,97.6,948,2.4,39342,97.6,17549,43.6,12826,31.8,184,0.5,21,0.1,0,0.0,0,0.0,0,0.0,839,2.1,259,0.6,60,0.1,101,0.3,15,0.0,122,0.3,210,0.5,72,0.2,26,0.1,0,0.0,0,0.0,4,0.0,22,0.1,7918,19.7,948,2.4,343,0.9,117,0.3,13,0.0,5,0.0,40290,40290,18347,45.5,13391,33.2,314,0.8,988,2.5,56,0.1,8275,20.5,40290,40290,14657,36.4,10368,25.7,500,1.2,28,0.1,3761,9.3,25633,63.6,11831,29.4,12161,30.2,21,0.1,839,2.1,26,0.1,298,0.7,457,1.1,60,0.1,397,1.0,15207,-888888888,22828,22828,11069,48.5,11759,51.5,ZCTA5 30060
4614,4614,2482,53.8,2132,46.2,116.4,-888888888,211,4.6,415,9.0,213,4.6,318,6.9,310,6.7,523,11.3,519,11.2,863,18.7,315,6.8,365,7.9,384,8.3,157,3.4,21,0.5,38.8,-888888888,1037,22.5,3741,81.1,3577,77.5,3313,71.8,820,17.8,562,12.2,3577,3577,1804,50.4,1773,49.6,101.7,-888888888,562,562,254,45.2,308,54.8,82.5,-888888888,4614,4614,4602,99.7,12,0.3,4602,99.7,3793,82.2,134,2.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,675,14.6,12,0.3,0,0.0,0,0.0,12,0.3,0,0.0,4614,4614,3805,82.5,134,2.9,0,0.0,12,0.3,0,0.0,675,14.6,4614,4614,994,21.5,492,10.7,0,0.0,0,0.0,502,10.9,3620,78.5,3474,75.3,134,2.9,0,0.0,0,0.0,0,0.0,0,0.0,12,0.3,0,0.0,12,0.3,1961,-888888888,3089,3089,1515,49.0,1574,51.0,ZCTA5 30565
1141,1141,559,49.0,582,51.0,96.0,-888888888,91,8.0,63,5.5,38,3.3,51,4.5,41,3.6,157,13.8,143,12.5,122,10.7,112,9.8,78,6.8,111,9.7,130,11.4,4,0.4,44.7,-888888888,232,20.3,924,81.0,909,79.7,886,77.7,309,27.1,245,21.5,909,909,404,44.4,505,55.6,80.0,-888888888,245,245,107,43.7,138,56.3,77.5,-888888888,1141,1141,1084,95.0,57,5.0,1084,95.0,1052,92.2,26,2.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.5,57,5.0,0,0.0,57,5.0,0,0.0,0,0.0,1141,1141,1109,97.2,26,2.3,57,5.0,0,0.0,0,0.0,6,0.5,1141,1141,6,0.5,6,0.5,0,0.0,0,0.0,0,0.0,1135,99.5,1052,92.2,26,2.3,0,0.0,0,0.0,0,0.0,0,0.0,57,5.0,0,0.0,57,5.0,650,-888888888,897,897,404,45.0,493,55.0,ZCTA5 30619
7158,7158,3639,50.8,3519,49.2,103.4,-888888888,477,6.7,484,6.8,552,7.7,500,7.0,414,5.8,629,8.8,1011,14.1,982,13.7,473,6.6,538,7.5,806,11.3,191,2.7,101,1.4,40.6,-888888888,1798,25.1,5526,77.2,5360,74.9,5018,70.1,1393,19.5,1098,15.3,5360,5360,2578,48.1,2782,51.9,92.7,-888888888,1098,1098,552,50.3,546,49.7,101.1,-888888888,7158,7158,6896,96.3,262,3.7,6896,96.3,6723,93.9,56,0.8,53,0.7,0,0.0,0,0.0,0,0.0,0,0.0,54,0.8,0,0.0,14,0.2,0,0.0,0,0.0,0,0.0,29,0.4,11,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,0.1,262,3.7,86,1.2,89,1.2,10,0.1,0,0.0,7158,7158,6980,97.5,156,2.2,142,2.0,69,1.0,5,0.1,82,1.1,7158,7158,320,4.5,282,3.9,0,0.0,0,0.0,38,0.5,6838,95.5,6475,90.5,56,0.8,53,0.7,54,0.8,0,0.0,10,0.1,190,2.7,0,0.0,190,2.7,2742,-888888888,5335,5335,2578,48.3,2757,51.7,ZCTA5 30710
1469,1469,727,49.5,742,50.5,98.0,-888888888,55,3.7,46,3.1,109,7.4,137,9.3,218,14.8,91,6.2,137,9.3,279,19.0,48,3.3,73,5.0,176,12.0,85,5.8,15,1.0,40.9,-888888888,297,20.2,1242,84.5,1172,79.8,1115,75.9,317,21.6,276,18.8,1172,1172,620,52.9,552,47.1,112.3,-888888888,276,276,129,46.7,147,53.3,87.8,-888888888,1469,1469,1376,93.7,93,6.3,1376,93.7,811,55.2,507,34.5,20,1.4,15,1.0,0,0.0,0,0.0,0,0.0,8,0.5,0,0.0,0,0.0,0,0.0,8,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30,2.0,93,6.3,3,0.2,0,0.0,0,0.0,0,0.0,1469,1469,904,61.5,510,34.7,20,1.4,8,0.5,0,0.0,120,8.2,1469,1469,151,10.3,150,10.2,0,0.0,0,0.0,1,0.1,1318,89.7,780,53.1,507,34.5,20,1.4,8,0.5,0,0.0,0,0.0,3,0.2,0,0.0,3,0.2,683,-888888888,1102,1102,559,50.7,543,49.3,ZCTA5 30823
32453,32453,16123,49.7,16330,50.3,98.7,-888888888,1522,4.7,2138,6.6,2676,8.2,2140,6.6,1203,3.7,2039,6.3,4368,13.5,5414,16.7,2849,8.8,2178,6.7,4004,12.3,1312,4.0,610,1.9,45.2,-888888888,7959,24.5,25636,79.0,24494,75.5,23788,73.3,7384,22.8,5926,18.3,24494,24494,12017,49.1,12477,50.9,96.3,-888888888,5926,5926,2867,48.4,3059,51.6,93.7,-888888888,32453,32453,31545,97.2,908,2.8,31545,97.2,26030,80.2,2195,6.8,72,0.2,43,0.1,0,0.0,0,0.0,0,0.0,3116,9.6,1560,4.8,653,2.0,73,0.2,24,0.1,587,1.8,68,0.2,151,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,132,0.4,908,2.8,317,1.0,9,0.0,353,1.1,147,0.5,32453,32453,26718,82.3,2697,8.3,228,0.7,3550,10.9,31,0.1,145,0.4,32453,32453,2129,6.6,716,2.2,361,1.1,53,0.2,999,3.1,30324,93.4,24617,75.9,1950,6.0,43,0.1,3073,9.5,0,0.0,102,0.3,539,1.7,1,0.0,538,1.7,12926,-888888888,22955,22955,11385,49.6,11570,50.4,ZCTA5 30068
64836,64836,31299,48.3,33537,51.7,93.3,-888888888,4431,6.8,4311,6.6,4937,7.6,3021,4.7,3249,5.0,8375,12.9,9038,13.9,9677,14.9,4601,7.1,3823,5.9,6077,9.4,2585,4.0,711,1.1,39.4,-888888888,15767,24.3,50677,78.2,49069,75.7,47614,73.4,11719,18.1,9373,14.5,49069,49069,23234,47.3,25835,52.7,89.9,-888888888,9373,9373,4175,44.5,5198,55.5,80.3,-888888888,64836,64836,62761,96.8,2075,3.2,62761,96.8,55050,84.9,4886,7.5,103,0.2,17,0.0,0,0.0,0,0.0,0,0.0,1578,2.4,717,1.1,164,0.3,224,0.3,0,0.0,142,0.2,184,0.3,147,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1144,1.8,2075,3.2,630,1.0,347,0.5,225,0.3,197,0.3,64836,64836,56619,87.3,6034,9.3,731,1.1,2098,3.2,39,0.1,1515,2.3,64836,64836,6539,10.1,3148,4.9,504,0.8,418,0.6,2469,3.8,58297,89.9,49862,76.9,4838,7.5,51,0.1,1578,2.4,0,0.0,225,0.3,1743,2.7,106,0.2,1637,2.5,25463,-888888888,46332,46332,21880,47.2,24452,52.8,ZCTA5 30188
4214,4214,2057,48.8,2157,51.2,95.4,-888888888,170,4.0,236,5.6,390,9.3,392,9.3,158,3.7,652,15.5,525,12.5,516,12.2,240,5.7,273,6.5,298,7.1,261,6.2,103,2.4,38.1,-888888888,1017,24.1,3353,79.6,3197,75.9,3012,71.5,752,17.8,662,15.7,3197,3197,1523,47.6,1674,52.4,91.0,-888888888,662,662,280,42.3,382,57.7,73.3,-888888888,4214,4214,4129,98.0,85,2.0,4129,98.0,3480,82.6,636,15.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,85,2.0,59,1.4,7,0.2,19,0.5,0,0.0,4214,4214,3565,84.6,695,16.5,7,0.2,32,0.8,0,0.0,0,0.0,4214,4214,80,1.9,70,1.7,0,0.0,10,0.2,0,0.0,4134,98.1,3400,80.7,636,15.1,0,0.0,13,0.3,0,0.0,0,0.0,85,2.0,0,0.0,85,2.0,1697,-888888888,3185,3185,1511,47.4,1674,52.6,ZCTA5 30295
32601,32601,16842,51.7,15759,48.3,106.9,-888888888,3163,9.7,2236,6.9,1758,5.4,1868,5.7,1932,5.9,7011,21.5,5053,15.5,3656,11.2,1610,4.9,1430,4.4,1632,5.0,848,2.6,404,1.2,32.4,-888888888,8488,26.0,25009,76.7,24113,74.0,23137,71.0,3797,11.6,2884,8.8,24113,24113,12345,51.2,11768,48.8,104.9,-888888888,2884,2884,1336,46.3,1548,53.7,86.3,-888888888,32601,32601,30291,92.9,2310,7.1,30291,92.9,18264,56.0,5612,17.2,2338,7.2,30,0.1,0,0.0,0,0.0,0,0.0,2845,8.7,907,2.8,342,1.0,7,0.0,7,0.0,533,1.6,202,0.6,847,2.6,4,0.0,4,0.0,0,0.0,0,0.0,0,0.0,1228,3.8,2310,7.1,165,0.5,298,0.9,318,1.0,45,0.1,32601,32601,19186,58.9,5945,18.2,3817,11.7,3514,10.8,170,0.5,2422,7.4,32601,32601,8210,25.2,4407,13.5,207,0.6,247,0.8,3349,10.3,24391,74.8,14978,45.9,5402,16.6,91,0.3,2845,8.7,0,0.0,104,0.3,971,3.0,65,0.2,906,2.8,14423,-888888888,19731,19731,9686,49.1,10045,50.9,ZCTA5 30341
65801,65801,32478,49.4,33323,50.6,97.5,-888888888,3701,5.6,5035,7.7,5983,9.1,3806,5.8,3131,4.8,6397,9.7,9705,14.7,9999,15.2,4103,6.2,4233,6.4,6559,10.0,2397,3.6,752,1.1,40.3,-888888888,17476,26.6,50118,76.2,48325,73.4,46813,71.1,12280,18.7,9708,14.8,48325,48325,23621,48.9,24704,51.1,95.6,-888888888,9708,9708,4542,46.8,5166,53.2,87.9,-888888888,65801,65801,63304,96.2,2497,3.8,63304,96.2,48983,74.4,7108,10.8,215,0.3,31,0.0,0,0.0,0,0.0,97,0.1,6100,9.3,1854,2.8,1906,2.9,98,0.1,186,0.3,1098,1.7,335,0.5,623,0.9,23,0.0,0,0.0,13,0.0,0,0.0,10,0.0,875,1.3,2497,3.8,838,1.3,150,0.2,505,0.8,221,0.3,65801,65801,50909,77.4,8756,13.3,815,1.2,6901,10.5,235,0.4,1044,1.6,65801,65801,4166,6.3,1442,2.2,1030,1.6,356,0.5,1338,2.0,61635,93.7,45546,69.2,6869,10.4,215,0.3,6071,9.2,23,0.0,538,0.8,2373,3.6,45,0.1,2328,3.5,24507,-888888888,44503,44503,21912,49.2,22591,50.8,ZCTA5 30062
2980,2980,1574,52.8,1406,47.2,111.9,-888888888,112,3.8,187,6.3,214,7.2,275,9.2,108,3.6,333,11.2,355,11.9,435,14.6,207,6.9,214,7.2,342,11.5,154,5.2,44,1.5,41.2,-888888888,702,23.6,2396,80.4,2278,76.4,2173,72.9,695,23.3,540,18.1,2278,2278,1185,52.0,1093,48.0,108.4,-888888888,540,540,250,46.3,290,53.7,86.2,-888888888,2980,2980,2938,98.6,42,1.4,2938,98.6,2709,90.9,206,6.9,12,0.4,9,0.3,3,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,0.4,42,1.4,33,1.1,9,0.3,0,0.0,0,0.0,2980,2980,2751,92.3,239,8.0,21,0.7,0,0.0,0,0.0,11,0.4,2980,2980,79,2.7,76,2.6,0,0.0,0,0.0,3,0.1,2901,97.3,2630,88.3,206,6.9,12,0.4,0,0.0,0,0.0,11,0.4,42,1.4,0,0.0,42,1.4,1404,-888888888,2274,2274,1181,51.9,1093,48.1,ZCTA5 30124
2862,2862,1445,50.5,1417,49.5,102.0,-888888888,74,2.6,196,6.8,163,5.7,126,4.4,126,4.4,197,6.9,253,8.8,575,20.1,326,11.4,249,8.7,318,11.1,222,7.8,37,1.3,50.8,-888888888,525,18.3,2399,83.8,2337,81.7,2287,79.9,717,25.1,577,20.2,2337,2337,1197,51.2,1140,48.8,105.0,-888888888,577,577,290,50.3,287,49.7,101.0,-888888888,2862,2862,2822,98.6,40,1.4,2822,98.6,2647,92.5,137,4.8,2,0.1,2,0.1,0,0.0,0,0.0,0,0.0,26,0.9,25,0.9,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,0.3,40,1.4,0,0.0,12,0.4,12,0.4,0,0.0,2862,2862,2687,93.9,149,5.2,14,0.5,38,1.3,12,0.4,14,0.5,2862,2862,35,1.2,4,0.1,28,1.0,2,0.1,1,0.0,2827,98.8,2618,91.5,137,4.8,2,0.1,26,0.9,0,0.0,8,0.3,36,1.3,0,0.0,36,1.3,1225,-888888888,2326,2326,1197,51.5,1129,48.5,ZCTA5 30205
3589,3589,1727,48.1,1862,51.9,92.7,-888888888,360,10.0,247,6.9,123,3.4,207,5.8,201,5.6,428,11.9,318,8.9,553,15.4,260,7.2,250,7.0,394,11.0,201,5.6,47,1.3,42.6,-888888888,891,24.8,2817,78.5,2698,75.2,2652,73.9,738,20.6,642,17.9,2698,2698,1215,45.0,1483,55.0,81.9,-888888888,642,642,292,45.5,350,54.5,83.4,-888888888,3589,3589,3543,98.7,46,1.3,3543,98.7,1667,46.4,1767,49.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,37,1.0,0,0.0,22,0.6,0,0.0,0,0.0,15,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,72,2.0,46,1.3,28,0.8,18,0.5,0,0.0,0,0.0,3589,3589,1713,47.7,1795,50.0,18,0.5,37,1.0,0,0.0,72,2.0,3589,3589,102,2.8,102,2.8,0,0.0,0,0.0,0,0.0,3487,97.2,1637,45.6,1767,49.2,0,0.0,37,1.0,0,0.0,0,0.0,46,1.3,0,0.0,46,1.3,1775,-888888888,2682,2682,1199,44.7,1483,55.3,ZCTA5 30833
51199,51199,24291,47.4,26908,52.6,90.3,-888888888,3740,7.3,3860,7.5,3984,7.8,3696,7.2,3807,7.4,7885,15.4,6637,13.0,6389,12.5,2976,5.8,2692,5.3,3539,6.9,1587,3.1,407,0.8,33.0,-888888888,13579,26.5,39039,76.2,37620,73.5,35437,69.2,6774,13.2,5533,10.8,37620,37620,17608,46.8,20012,53.2,88.0,-888888888,5533,5533,2470,44.6,3063,55.4,80.6,-888888888,51199,51199,49519,96.7,1680,3.3,49519,96.7,12085,23.6,31904,62.3,41,0.1,28,0.1,0,0.0,0,0.0,0,0.0,2786,5.4,536,1.0,657,1.3,172,0.3,114,0.2,100,0.2,894,1.7,313,0.6,8,0.0,8,0.0,0,0.0,0,0.0,0,0.0,2695,5.3,1680,3.3,868,1.7,33,0.1,170,0.3,49,0.1,51199,51199,13245,25.9,33358,65.2,217,0.4,3302,6.4,30,0.1,2807,5.5,51199,51199,7082,13.8,4717,9.2,588,1.1,283,0.6,1494,2.9,44117,86.2,8597,16.8,31537,61.6,37,0.1,2745,5.4,8,0.0,17,0.0,1176,2.3,24,0.0,1152,2.3,18567,-888888888,34025,34025,15659,46.0,18366,54.0,ZCTA5 30236
